#label	FDA_lab_id	HHS_region	IFSAC_category	LibraryLayout	PFGE_PrimaryEnzyme_pattern	PFGE_SecondaryEnzyme_pattern	Platform	Run	asm_acc	asm_level	asm_stats_contig_n50	asm_stats_length_bp	asm_stats_n_contig	assembly_method	attribute_package	bioproject_acc	bioproject_center	biosample_acc	isolate_identifiers	collected_by	collection_date	epi_type	fullasm_id	geo_loc_name	host	host_disease	isolation_source	lat_lon	ontological_term	outbreak	sample_name	scientific_name	serovar	source_type	species_taxid	sra_center	sra_release_date	strain	sequenced_by	project_name	target_acc	target_creation_date	taxid	wgs_acc_prefix	wgs_master_acc	minsame	mindiff	computed_types	number_drugs_resistant	number_drugs_intermediate	number_drugs_susceptible	number_drugs_tested	number_amr_genes	number_core_amr_genes	AST_phenotypes	AMR_genotypes	AMR_genotypes_core	number_stress_genes	stress_genotypes	number_virulence_genes	virulence_genotypes	amrfinder_version	refgene_db_version	amrfinder_analysis_type	amrfinder_applied
PDT000104006.2|SAMN03449480|GCA_001529685.1|Burkholderia cepacia||MSMB1384WGS|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001529685.1	Contig	451712	7098836	46	SPAdes v. 3.5.0	Pathogen: environmental/food/other	PRJNA279182	Northern Arizona University	SAMN03449480	"MSMB1384WGS","SRS896693"	Menzies - Mark Mayo	2011	environmental/other	2808658	Australia: Northern Territory	NULL	NULL	soil	19.49 S 132.55 E	NULL	NULL	MSMB1384WGS	Burkholderia cepacia	NULL	NULL	292	NULL	NULL	MSMB1384WGS	NULL	NULL	PDT000104006.2	2016-01-22	292	LPFG	LPFG00000000.1	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"ant(3'')=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,tet=HMM"	"ant(3'')=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,tet=HMM"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000104007.2|SAMN03449477|GCA_001529705.1|Burkholderia ubonensis||MSMB1345WGS|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001529705.1	Contig	197115	7410058	164	SPAdes v. 3.5.0	Pathogen: environmental/food/other	PRJNA279182	Northern Arizona University	SAMN03449477	"MSMB1345WGS","SRS896697"	Menzies - Mark Mayo	2011	environmental/other	2808698	Australia: Northern Territory	NULL	NULL	soil	19.49 S 132.55 E	NULL	NULL	MSMB1345WGS	Burkholderia ubonensis	NULL	NULL	101571	NULL	NULL	MSMB1345WGS	NULL	NULL	PDT000104007.2	2016-01-22	101571	LPFD	LPFD00000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"ampC=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc=HMM,tet(64)"	"ampC=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc=HMM,tet(64)"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000104008.2|SAMN03449416|GCA_001529725.1|Burkholderia ubonensis||MSMB1058WGS|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001529725.1	Contig	199754	7642180	86	SPAdes v. 3.5.0	Pathogen: environmental/food/other	PRJNA279182	Northern Arizona University	SAMN03449416	"MSMB1058WGS","SRS896651"	Menzies - Mark Mayo	2011	environmental/other	2808708	Australia: Northern Territory	NULL	NULL	soil	19.49 S 132.55 E	NULL	NULL	MSMB1058WGS	Burkholderia ubonensis	NULL	NULL	101571	NULL	NULL	MSMB1058WGS	NULL	NULL	PDT000104008.2	2016-01-22	101571	LPCX	LPCX00000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"ampC=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc=HMM,tet(64)"	"ampC=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc=HMM,tet(64)"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000104009.2|SAMN03449429|GCA_001529745.1|Burkholderia ubonensis||MSMB1080WGS|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001529745.1	Contig	279857	6641567	52	SPAdes v. 3.5.0	Pathogen: environmental/food/other	PRJNA279182	Northern Arizona University	SAMN03449429	"MSMB1080WGS","SRS896640"	Menzies - Mark Mayo	2011	environmental/other	2808738	Australia: Northern Territory	NULL	NULL	soil	19.49 S 132.55 E	NULL	NULL	MSMB1080WGS	Burkholderia ubonensis	NULL	NULL	101571	NULL	NULL	MSMB1080WGS	NULL	NULL	PDT000104009.2	2016-01-22	101571	LPDK	LPDK00000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"ampC=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc=HMM,tet(64)"	"ampC=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc=HMM,tet(64)"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000104010.2|SAMN03449418|GCA_001529755.1|Burkholderia cepacia||MSMB1061WGS|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001529755.1	Contig	238041	7120145	77	SPAdes v. 3.5.0	Pathogen: environmental/food/other	PRJNA279182	Northern Arizona University	SAMN03449418	"MSMB1061WGS","SRS896648"	Menzies - Mark Mayo	2011	environmental/other	2808768	Australia: Northern Territory	NULL	NULL	soil	19.49 S 132.55 E	NULL	NULL	MSMB1061WGS	Burkholderia cepacia	NULL	NULL	292	NULL	NULL	MSMB1061WGS	NULL	NULL	PDT000104010.2	2016-01-22	292	LPCZ	LPCZ00000000.1	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"ant(3'')=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,tet=HMM"	"ant(3'')=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,tet=HMM"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000104011.2|SAMN03449430|GCA_001529785.1|Burkholderia ubonensis||MSMB1081WGS|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001529785.1	Contig	168735	7249815	114	SPAdes v. 3.5.0	Pathogen: environmental/food/other	PRJNA279182	Northern Arizona University	SAMN03449430	"MSMB1081WGS","SRS896639"	Menzies - Mark Mayo	2011	environmental/other	2808798	Australia: Northern Territory	NULL	NULL	soil	19.49 S 132.55 E	NULL	NULL	MSMB1081WGS	Burkholderia ubonensis	NULL	NULL	101571	NULL	NULL	MSMB1081WGS	NULL	NULL	PDT000104011.2	2016-01-22	101571	LPDL	LPDL00000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"ampC=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc=HMM,tet(64)"	"ampC=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc=HMM,tet(64)"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000104012.2|SAMN03449432|GCA_001529795.1|Burkholderia multivorans||MSMB1128WGS|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001529795.1	Contig	285257	6307758	56	SPAdes v. 3.5.0	Pathogen: environmental/food/other	PRJNA279182	Northern Arizona University	SAMN03449432	"MSMB1128WGS","SRS896637"	Menzies - Mark Mayo	2011	environmental/other	2808818	Australia: Northern Territory	NULL	NULL	water	19.49 S 132.55 E	NULL	NULL	MSMB1128WGS	Burkholderia multivorans	NULL	NULL	87883	NULL	NULL	MSMB1128WGS	NULL	NULL	PDT000104012.2	2016-01-22	87883	LPDN	LPDN00000000.1	NULL	NULL	NULL	0	0	0	0	5	4	NULL	"abaF,ampC=HMM,bla=HMM,blaOXA=HMM,blaPEN-A=MISTRANSLATION"	"ampC=HMM,bla=HMM,blaOXA=HMM,blaPEN-A=MISTRANSLATION"	1	"arsN2=HMM"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000104013.2|SAMN03449479|GCA_001529825.1|Burkholderia cepacia||MSMB1383WGS|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001529825.1	Contig	281818	8382856	81	SPAdes v. 3.5.0	Pathogen: environmental/food/other	PRJNA279182	Northern Arizona University	SAMN03449479	"MSMB1383WGS","SRS896694"	Menzies - Mark Mayo	2011	environmental/other	2808838	Australia: Northern Territory	NULL	NULL	soil	19.49 S 132.55 E	NULL	NULL	MSMB1383WGS	Burkholderia cepacia	NULL	NULL	292	NULL	NULL	MSMB1383WGS	NULL	NULL	PDT000104013.2	2016-01-22	292	LPFF	LPFF00000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"ampC=HMM,ant(3'')=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,tet=HMM"	"ampC=HMM,ant(3'')=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,tet=HMM"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000104014.2|SAMN03449443|GCA_001529845.1|Burkholderia ubonensis||MSMB1176WGS|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001529845.1	Contig	137812	8275745	184	SPAdes v. 3.5.0	Pathogen: environmental/food/other	PRJNA279182	Northern Arizona University	SAMN03449443	"MSMB1176WGS","SRS896627"	Menzies - Mark Mayo	2011	environmental/other	2808878	Australia: Northern Territory	NULL	NULL	soil	19.49 S 132.55 E	NULL	NULL	MSMB1176WGS	Burkholderia ubonensis	NULL	NULL	101571	NULL	NULL	MSMB1176WGS	NULL	NULL	PDT000104014.2	2016-01-22	101571	LPDX	LPDX00000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"ampC=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc=HMM,tet(64)"	"ampC=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc=HMM,tet(64)"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000104015.2|SAMN03449448|GCA_001529865.1|Burkholderia ubonensis||MSMB1188WGS|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001529865.1	Contig	103794	7659419	200	SPAdes v. 3.5.0	Pathogen: environmental/food/other	PRJNA279182	Northern Arizona University	SAMN03449448	"MSMB1188WGS","SRS896621"	Menzies - Mark Mayo	2011	environmental/other	2808888	Australia: Northern Territory	NULL	NULL	soil	19.49 S 132.55 E	NULL	NULL	MSMB1188WGS	Burkholderia ubonensis	NULL	NULL	101571	NULL	NULL	MSMB1188WGS	NULL	NULL	PDT000104015.2	2016-01-22	101571	LPEB	LPEB00000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"ampC=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc=HMM,tet(64)"	"ampC=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc=HMM,tet(64)"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000104016.2|SAMN03449460|GCA_001529885.1|Burkholderia cepacia||MSMB1256WGS|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001529885.1	Contig	398927	8482880	74	SPAdes v. 3.5.0	Pathogen: environmental/food/other	PRJNA279182	Northern Arizona University	SAMN03449460	"MSMB1256WGS","SRS896610"	Menzies - Mark Mayo	2011	environmental/other	2808928	Australia: Northern Territory	NULL	NULL	water	19.49 S 132.55 E	NULL	NULL	MSMB1256WGS	Burkholderia cepacia	NULL	NULL	292	NULL	NULL	MSMB1256WGS	NULL	NULL	PDT000104016.2	2016-01-22	292	LPEM	LPEM00000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"ampC=HMM,ant(3'')=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,tet=HMM"	"ampC=HMM,ant(3'')=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,tet=HMM"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000104017.2|SAMN03449454|GCA_001529895.1|Burkholderia ubonensis||MSMB1216WGS|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001529895.1	Contig	241029	7343609	117	SPAdes v. 3.5.0	Pathogen: environmental/food/other	PRJNA279182	Northern Arizona University	SAMN03449454	"MSMB1216WGS","SRS896616"	Menzies - Mark Mayo	2011	environmental/other	2808968	Australia: Northern Territory	NULL	NULL	soil	19.49 S 132.55 E	NULL	NULL	MSMB1216WGS	Burkholderia ubonensis	NULL	NULL	101571	NULL	NULL	MSMB1216WGS	NULL	NULL	PDT000104017.2	2016-01-22	101571	LPEG	LPEG00000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"ampC=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc=HMM,tet(64)"	"ampC=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc=HMM,tet(64)"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000104019.2|SAMN03449462|GCA_001529925.1|Burkholderia multivorans||MSMB1272WGS|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001529925.1	Contig	196585	6844540	95	SPAdes v. 3.5.0	Pathogen: environmental/food/other	PRJNA279182	Northern Arizona University	SAMN03449462	"MSMB1272WGS","SRS896608"	Menzies - Mark Mayo	2011	environmental/other	2809018	Australia: Northern Territory	NULL	NULL	water	19.49 S 132.55 E	NULL	NULL	MSMB1272WGS	Burkholderia multivorans	NULL	NULL	87883	NULL	NULL	MSMB1272WGS	NULL	NULL	PDT000104019.2	2016-01-22	87883	LPEO	LPEO00000000.1	NULL	NULL	NULL	0	0	0	0	4	3	NULL	"abaF,ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	"ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	6	"arsN2=HMM,merA=HMM,merB=HMM,merE=HMM,merP=HMM,merR=HMM"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000104020.2|SAMN03449464|GCA_001529965.1|Burkholderia territorii||MSMB1301WGS|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001529965.1	Contig	115122	7267395	146	SPAdes v. 3.5.0	Pathogen: environmental/food/other	PRJNA279182	Northern Arizona University	SAMN03449464	"MSMB1301WGS","SRS896709"	Menzies - Mark Mayo	2011	environmental/other	2809038	Australia: Northern Territory	NULL	NULL	soil	19.49 S 132.55 E	NULL	NULL	MSMB1301WGS	Burkholderia territorii	NULL	NULL	1503055	NULL	NULL	MSMB1301WGS	NULL	NULL	PDT000104020.2	2016-01-22	1503055	LPEQ	LPEQ00000000.1	NULL	NULL	NULL	0	0	0	0	4	3	NULL	"abaF,ampC=HMM,bla=HMM,blaPEN-bcc=HMM"	"ampC=HMM,bla=HMM,blaPEN-bcc=HMM"	2	"arsN2=HMM,dpsA"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000104021.2|SAMN03449465|GCA_001529985.1|Burkholderia ubonensis||MSMB1304WGS|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001529985.1	Contig	197643	7379158	124	SPAdes v. 3.5.0	Pathogen: environmental/food/other	PRJNA279182	Northern Arizona University	SAMN03449465	"MSMB1304WGS","SRS896707"	Menzies - Mark Mayo	2011	environmental/other	2809068	Australia: Northern Territory	NULL	NULL	soil	19.49 S 132.55 E	NULL	NULL	MSMB1304WGS	Burkholderia ubonensis	NULL	NULL	101571	NULL	NULL	MSMB1304WGS	NULL	NULL	PDT000104021.2	2016-01-22	101571	LPER	LPER00000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"ampC=HMM,bla=HMM,blaPEN-bcc=HMM,tet(64)"	"ampC=HMM,bla=HMM,blaPEN-bcc=HMM,tet(64)"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000104023.2|SAMN03449467|GCA_001530005.1|Burkholderia cepacia||MSMB1330WGS|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001530005.1	Contig	411638	7099304	49	SPAdes v. 3.5.0	Pathogen: environmental/food/other	PRJNA279182	Northern Arizona University	SAMN03449467	"MSMB1330WGS","SRS896704"	Menzies - Mark Mayo	2011	environmental/other	2809138	Australia: Northern Territory	NULL	NULL	soil	19.49 S 132.55 E	NULL	NULL	MSMB1330WGS	Burkholderia cepacia	NULL	NULL	292	NULL	NULL	MSMB1330WGS	NULL	NULL	PDT000104023.2	2016-01-22	292	LPET	LPET00000000.1	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"ant(3'')=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,tet=HMM"	"ant(3'')=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,tet=HMM"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000104024.2|SAMN03449470|GCA_001530045.1|Burkholderia cepacia||MSMB1333WGS|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001530045.1	Contig	263833	8384588	78	SPAdes v. 3.5.0	Pathogen: environmental/food/other	PRJNA279182	Northern Arizona University	SAMN03449470	"MSMB1333WGS","SRS896238"	Menzies - Mark Mayo	2011	environmental/other	2809158	Australia: Northern Territory	NULL	NULL	soil	19.49 S 132.55 E	NULL	NULL	MSMB1333WGS	Burkholderia cepacia	NULL	NULL	292	NULL	NULL	MSMB1333WGS	NULL	NULL	PDT000104024.2	2016-01-22	292	LPEW	LPEW00000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"ampC=HMM,ant(3'')=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,tet=HMM"	"ampC=HMM,ant(3'')=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,tet=HMM"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000104025.2|SAMN03449469|GCA_001530055.1|Burkholderia cepacia||MSMB1332WGS|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001530055.1	Contig	319192	8379989	69	SPAdes v. 3.5.0	Pathogen: environmental/food/other	PRJNA279182	Northern Arizona University	SAMN03449469	"MSMB1332WGS","SRS896703"	Menzies - Mark Mayo	2011	environmental/other	2809178	Australia: Northern Territory	NULL	NULL	soil	19.49 S 132.55 E	NULL	NULL	MSMB1332WGS	Burkholderia cepacia	NULL	NULL	292	NULL	NULL	MSMB1332WGS	NULL	NULL	PDT000104025.2	2016-01-22	292	LPEV	LPEV00000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"ampC=HMM,ant(3'')=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,tet=HMM"	"ampC=HMM,ant(3'')=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,tet=HMM"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000104026.2|SAMN03449471|GCA_001530085.1|Burkholderia cepacia||MSMB1334WGS|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001530085.1	Contig	223961	8276825	79	SPAdes v. 3.5.0	Pathogen: environmental/food/other	PRJNA279182	Northern Arizona University	SAMN03449471	"MSMB1334WGS","SRS896702"	Menzies - Mark Mayo	2011	environmental/other	2809208	Australia: Northern Territory	NULL	NULL	soil	19.49 S 132.55 E	NULL	NULL	MSMB1334WGS	Burkholderia cepacia	NULL	NULL	292	NULL	NULL	MSMB1334WGS	NULL	NULL	PDT000104026.2	2016-01-22	292	LPEX	LPEX00000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"ampC=HMM,ant(3'')=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,tet=HMM"	"ampC=HMM,ant(3'')=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,tet=HMM"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000104027.2|SAMN03449472|GCA_001530105.1|Burkholderia cepacia||MSMB1337WGS|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001530105.1	Contig	281818	8381027	72	SPAdes v. 3.5.0	Pathogen: environmental/food/other	PRJNA279182	Northern Arizona University	SAMN03449472	"MSMB1337WGS","SRS896701"	Menzies - Mark Mayo	2011	environmental/other	2809228	Australia: Northern Territory	NULL	NULL	soil	19.49 S 132.55 E	NULL	NULL	MSMB1337WGS	Burkholderia cepacia	NULL	NULL	292	NULL	NULL	MSMB1337WGS	NULL	NULL	PDT000104027.2	2016-01-22	292	LPEY	LPEY00000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"ampC=HMM,ant(3'')=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,tet=HMM"	"ampC=HMM,ant(3'')=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,tet=HMM"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000104028.2|SAMN03449473|GCA_001530135.1|Burkholderia cepacia||MSMB1338WGS|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001530135.1	Contig	338392	8384190	73	SPAdes v. 3.5.0	Pathogen: environmental/food/other	PRJNA279182	Northern Arizona University	SAMN03449473	"MSMB1338WGS","SRS896700"	Menzies - Mark Mayo	2011	environmental/other	2809268	Australia: Northern Territory	NULL	NULL	soil	19.49 S 132.55 E	NULL	NULL	MSMB1338WGS	Burkholderia cepacia	NULL	NULL	292	NULL	NULL	MSMB1338WGS	NULL	NULL	PDT000104028.2	2016-01-22	292	LPEZ	LPEZ00000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"ampC=HMM,ant(3'')=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,tet=HMM"	"ampC=HMM,ant(3'')=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,tet=HMM"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000104030.2|SAMN03449478|GCA_001530165.1|Burkholderia ubonensis||MSMB1346WGS|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001530165.1	Contig	202975	7464972	88	SPAdes v. 3.5.0	Pathogen: environmental/food/other	PRJNA279182	Northern Arizona University	SAMN03449478	"MSMB1346WGS","SRS896695"	Menzies - Mark Mayo	2011	environmental/other	2809318	Australia: Northern Territory	NULL	NULL	soil	19.49 S 132.55 E	NULL	NULL	MSMB1346WGS	Burkholderia ubonensis	NULL	NULL	101571	NULL	NULL	MSMB1346WGS	NULL	NULL	PDT000104030.2	2016-01-22	101571	LPFE	LPFE00000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"ampC=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc=HMM,tet(64)"	"ampC=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc=HMM,tet(64)"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000104031.2|SAMN03449485|GCA_001530185.1|Burkholderia cepacia||MSMB1486WGS|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001530185.1	Contig	304547	8609824	83	SPAdes v. 3.5.0	Pathogen: environmental/food/other	PRJNA279182	Northern Arizona University	SAMN03449485	"MSMB1486WGS","SRS896688"	Menzies - Mark Mayo	2011	environmental/other	2809328	Australia: Northern Territory	NULL	NULL	soil	19.49 S 132.55 E	NULL	NULL	MSMB1486WGS	Burkholderia cepacia	NULL	NULL	292	NULL	NULL	MSMB1486WGS	NULL	NULL	PDT000104031.2	2016-01-22	292	LPFL	LPFL00000000.1	NULL	NULL	NULL	0	0	0	0	8	8	NULL	"ampC=HMM,ant(3'')=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,cml=HMM,tet=HMM"	"ampC=HMM,ant(3'')=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,cml=HMM,tet=HMM"	1	"arsN2=HMM"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000104032.2|SAMN03449420|GCA_001530205.1|Burkholderia cepacia||MSMB1063WGS|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001530205.1	Contig	313391	8771789	76	SPAdes v. 3.5.0	Pathogen: environmental/food/other	PRJNA279182	Northern Arizona University	SAMN03449420	"MSMB1063WGS","SRS896650"	Menzies - Mark Mayo	2011	environmental/other	2809378	Australia: Northern Territory	NULL	NULL	soil	19.49 S 132.55 E	NULL	NULL	MSMB1063WGS	Burkholderia cepacia	NULL	NULL	292	NULL	NULL	MSMB1063WGS	NULL	NULL	PDT000104032.2	2016-01-22	292	LPDB	LPDB00000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"ampC=HMM,ant(3'')=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,tet=HMM"	"ampC=HMM,ant(3'')=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,tet=HMM"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000104033.2|SAMN03449413|GCA_001530215.1|Burkholderia vietnamiensis||HI3908|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001530215.1	Contig	191929	6267375	94	SPAdes v. 3.5.0	Pathogen: environmental/food/other	PRJNA279182	Northern Arizona University	SAMN03449413	"HI3908","SRS896300"	UMich - John Lipuma	1994	environmental/other	2809388	USA	NULL	NULL	Hospital equipment	NULL	NULL	NULL	HI3908	Burkholderia vietnamiensis	NULL	NULL	60552	NULL	NULL	HI3908	NULL	NULL	PDT000104033.2	2016-01-22	60552	LPCU	LPCU00000000.1	NULL	NULL	NULL	0	0	0	0	3	2	NULL	"bla=HMM,blaPEN-E,norM"	"bla=HMM,blaPEN-E"	18	"arsD=HMM,arsN2=HMM,dpsA,kefB-GI,merA,merA=HMM,merB,merB=HMM,merC=HMM,merD,merE,merP,merP=HMM,merR,merT,psi-GI,qacG2=PARTIAL,trxLHR"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000104034.2|SAMN03449431|GCA_001530255.1|Burkholderia ubonensis||MSMB1082WGS|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001530255.1	Contig	184440	7385004	116	SPAdes v. 3.5.0	Pathogen: environmental/food/other	PRJNA279182	Northern Arizona University	SAMN03449431	"MSMB1082WGS","SRS896638"	Menzies - Mark Mayo	2011	environmental/other	2809418	Australia: Northern Territory	NULL	NULL	soil	19.49 S 132.55 E	NULL	NULL	MSMB1082WGS	Burkholderia ubonensis	NULL	NULL	101571	NULL	NULL	MSMB1082WGS	NULL	NULL	PDT000104034.2	2016-01-22	101571	LPDM	LPDM00000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"ampC=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc=HMM,tet(64)"	"ampC=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc=HMM,tet(64)"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
