#label	FDA_lab_id	HHS_region	IFSAC_category	LibraryLayout	PFGE_PrimaryEnzyme_pattern	PFGE_SecondaryEnzyme_pattern	Platform	Run	asm_acc	asm_level	asm_stats_contig_n50	asm_stats_length_bp	asm_stats_n_contig	assembly_method	attribute_package	bioproject_acc	bioproject_center	biosample_acc	isolate_identifiers	collected_by	collection_date	epi_type	fullasm_id	geo_loc_name	host	host_disease	isolation_source	lat_lon	ontological_term	outbreak	sample_name	scientific_name	serovar	source_type	species_taxid	sra_center	sra_release_date	strain	sequenced_by	project_name	target_acc	target_creation_date	taxid	wgs_acc_prefix	wgs_master_acc	minsame	mindiff	computed_types	number_drugs_resistant	number_drugs_intermediate	number_drugs_susceptible	number_drugs_tested	number_amr_genes	number_core_amr_genes	AST_phenotypes	AMR_genotypes	AMR_genotypes_core	number_stress_genes	stress_genotypes	number_virulence_genes	virulence_genotypes	amrfinder_version	refgene_db_version	amrfinder_analysis_type	amrfinder_applied
PDT000207571.1|SAMN06022741|GCA_002103885.1|Clostridium botulinum||BrDuraAf|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_002103885.1	Contig	719282	4113388	37	SPAdes v. 3.7.1	Pathogen: environmental/food/other	PRJNA353866	Northern Arizona University	SAMN06022741	"BrDuraAf","Cbot0050o","Cbot0050o-BrDuraAf","SRS1915434"	Universidad Nacional de Cuyo	1987	environmental/other	4398398	Argentina	NULL	NULL	NULL	NULL	NULL	NULL	Cbot0050o-BrDuraAf	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	BrDuraAf	NULL	NULL	PDT000207571.1	2017-04-21	1491	MWJA	MWJA00000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"abc-f=HMM,ant(9)=HMM,catA=HMM,cfr,fosX=HMM,lsa=HMM,vat(D)"	"abc-f=HMM,ant(9)=HMM,catA=HMM,cfr,fosX=HMM,lsa=HMM,vat(D)"	1	"arsD=HMM"	0	NULL	3.11.2	2022-12-19.1	COMBINED	1
PDT000207575.1|SAMN06022746|GCA_002103975.1|Clostridium botulinum||CDC 1656|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_002103975.1	Contig	28897	3888462	276	SPAdes v. 3.5	Pathogen: environmental/food/other	PRJNA353866	Northern Arizona University	SAMN06022746	"10163","CDC 1656","CbotD0042-10163","SRS1915429"	CDC	1977	clinical	4398478	USA: Utah	Homo sapiens	NULL	infant	NULL	NULL	NULL	CbotD0042-10163	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	CDC 1656	NULL	NULL	PDT000207575.1	2017-04-21	1491	MWJE	MWJE00000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"abc-f=HMM,catA=HMM,cfr,fosX=HMM,lsa=HMM"	"abc-f=HMM,catA=HMM,cfr,fosX=HMM,lsa=HMM"	0	NULL	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000207576.1|SAMN06022747|GCA_002103985.1|Clostridium botulinum||Prevot 1542|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_002103985.1	Contig	123365	3941623	87	SPAdes v. 3.5	Pathogen: environmental/food/other	PRJNA353866	Northern Arizona University	SAMN06022747	"20515","CbotD0074-20515","Prevot 1542","SRS1915427"	Institut Pasteur	1956	environmental/other	4398488	NULL	NULL	NULL	ham	NULL	NULL	NULL	CbotD0074-20515	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	Prevot 1542	NULL	NULL	PDT000207576.1	2017-04-21	1491	MWJF	MWJF00000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"catA=HMM,cfr,fosX=HMM,lsa=HMM"	"catA=HMM,cfr,fosX=HMM,lsa=HMM"	0	NULL	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000207577.1|SAMN06022749|GCA_002104015.1|Clostridium botulinum||SU1033|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_002104015.1	Contig	593817	3963867	87	SPAdes v. 3.7.1	Pathogen: environmental/food/other	PRJNA353866	Northern Arizona University	SAMN06022749	"CbotD0113-U21308","SRS1915425","SU1033","U21308"	Universidad Nacional de Cuyo	1998	environmental/other	4398508	Argentina	NULL	NULL	soil	NULL	NULL	NULL	CbotD0113-U21308	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	SU1033	NULL	NULL	PDT000207577.1	2017-04-21	1491	MWJH	MWJH00000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"catA=HMM,cfr,fosX=HMM,lsa=HMM"	"catA=HMM,cfr,fosX=HMM,lsa=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000207579.1|SAMN06022751|GCA_002104055.1|Clostridium sporogenes||CLS_DGF_0088_06|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_002104055.1	Contig	2244424	4142075	27	SPAdes v. 3.7.1	Pathogen: environmental/food/other	PRJNA353866	Northern Arizona University	SAMN06022751	"CLSDGF008806","CLS_DGF_0088_06","SRS1915423"	Northern Arizona University	2014	environmental/other	4398558	USA: Flagstaff, AZ	dog	NULL	fecal sample	NULL	NULL	NULL	CLSDGF008806	Clostridium sporogenes	NULL	NULL	1509	NULL	NULL	CLS_DGF_0088_06	NULL	NULL	PDT000207579.1	2017-04-21	1509	MWJJ	MWJJ00000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"abc-f=HMM,bla=HMM,catA=HMM,cfr,lsa=HMM"	"abc-f=HMM,bla=HMM,catA=HMM,cfr,lsa=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000229457.1|SAMN05421842|GCA_900112485.1|Clostridium uliginosum||DSM 12992|MIGS Cultured Bacterial/Archaeal	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_900112485.1	Scaffold	100213	4080971	81	NULL	MIGS Cultured Bacterial/Archaeal	PRJEB17199	DOE - JOINT GENOME INSTITUTE	SAMN05421842	"DSM 12992","Gp0127257","SRS1686192"	NULL	NULL	NULL	3703288	Germany	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Clostridium uliginosum	NULL	NULL	119641	NULL	NULL	DSM 12992	NULL	NULL	PDT000229457.1	2016-11-07	119641	FOMG	FOMG00000000.1	NULL	NULL	NULL	0	0	0	0	1	1	NULL	"abc-f=HMM"	"abc-f=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000243242.1|SAMN04262346|GCA_001886775.1|Clostridium sporogenes||CDC_67071|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001886775.1	Complete Genome	4116555	4352205	2	Velvet v. 1.2.08; HGAP v. 3; Phrap SPS4.24	Microbe	PRJNA301983	Los Alamos National Laboratory	SAMN04262346	"CDC_67071","NPD_7","SRS1168737"	NULL	missing	NULL	3745308	Not Available	NULL	NULL	Not Available	NULL	NULL	NULL	NPD_7	Clostridium sporogenes	NULL	NULL	1509	NULL	NULL	CDC_67071	NULL	NULL	PDT000243242.1	2016-11-28	1509	NULL	NULL	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"abc-f=HMM,bla=HMM,catA=HMM,cfr,lsa=HMM,vat=HMM"	"abc-f=HMM,bla=HMM,catA=HMM,cfr,lsa=HMM,vat=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2022-12-19.1	COMBINED	1
PDT000256269.1|SAMN07312467|GCA_002588205.1|Clostridium sporogenes||FDAARGOS_423|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_002588205.1	Contig	3618324	4182491	7	SMRT v. 2.3.0, HGAP v. 3	Pathogen: environmental/food/other	PRJNA231221	US Food and Drug Administration	SAMN07312467	"ATCC:11437D-5","FDAARGOS_423","SRS2393759"	ATCC < HD Vera	NULL	environmental/other	5407648	USA:VA	Environment	NULL	cotton plant	NULL	NULL	NULL	FDAARGOS_423	Clostridium sporogenes	NULL	NULL	1509	NULL	NULL	FDAARGOS_423	NULL	NULL	PDT000256269.1	2017-10-18	1509	PDLH	PDLH00000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"abc-f=HMM,catA=HMM"	"abc-f=HMM,catA=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000262828.1|SAMN07839333|GCA_002749945.1|Clostridium combesii||DSM 20696|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_002749945.1	Scaffold	218847	3892013	39	A5 v. 1	Microbe	PRJNA415973	Institute for Environmental Health	SAMN07839333	"DSM 20696","DSM20696","DSM:20696"	NULL	1947	NULL	5610468	Guinea	NULL	NULL	soil	NULL	NULL	NULL	DSM20696	Clostridium combesii	NULL	NULL	39481	NULL	NULL	DSM 20696	NULL	NULL	PDT000262828.1	2017-11-04	39481	PEIK	PEIK00000000.1	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"abc-f=HMM,catA=HMM,cfr,fosX=HMM,lsa=HMM,vat=HMM"	"abc-f=HMM,catA=HMM,cfr,fosX=HMM,lsa=HMM,vat=HMM"	0	NULL	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000268427.1|SAMN07446461|GCA_002797995.1|Clostridium botulinum||202F|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_002797995.1	Contig	453484	3829425	34	A5 pipeline v. DEC-2016	Pathogen: environmental/food/other	PRJNA397033	McGill University	SAMN07446461	"202F","C. botulinum 202F","SRS11901458"	Eklund and Solomon	1965	environmental/other	5683808	USA: California coast	NULL	NULL	marine sediment	37 N 122 W	NULL	NULL	C. botulinum 202F	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	202F	NULL	NULL	PDT000268427.1	2017-11-28	1491	NPMX	NPMX00000000.1	NULL	NULL	NULL	0	0	0	0	1	1	NULL	"abc-f=HMM"	"abc-f=HMM"	0	NULL	0	NULL	3.11.14	2023-04-17.1	COMBINED	1
PDT000268429.1|SAMN07446612|GCA_002798035.1|Clostridium botulinum||Hazen|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_002798035.1	Contig	92874	3821401	80	A5 pipeline v. DEC-2016	Pathogen: environmental/food/other	PRJNA397038	McGill University	SAMN07446612	"C. botulinum Hazen (type E)","Hazen","SRS11901459"	Elizabeth Hazen	1934	environmental/other	5683848	Canada: Nova Scotia	NULL	NULL	salmon	NULL	NULL	NULL	C. botulinum Hazen (type E)	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	Hazen	NULL	NULL	PDT000268429.1	2017-11-28	1491	NPMY	NPMY00000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"abc-f=HMM,catA=HMM"	"abc-f=HMM,catA=HMM"	0	NULL	0	NULL	3.11.14	2023-04-17.1	COMBINED	1
PDT000278076.1|SAMN04263498|GCA_002865745.1|Clostridium botulinum||B742|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_002865745.1	Complete Genome	3945134	3945134	1	Velvet v. 1.2.08; HGAP v. 3; Phrap v. 4.24	Microbe	PRJNA302049	Los Alamos National Laboratory	SAMN04263498	"B742","RSJ_15","SRS1217454"	NULL	missing	NULL	5845158	Argentina	NULL	NULL	Not Available	NULL	NULL	NULL	RSJ_15	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	B742	NULL	NULL	PDT000278076.1	2018-01-08	1491	NULL	NULL	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"abc-f=HMM,catA=HMM,cfr,fosX=HMM,lsa=HMM"	"abc-f=HMM,catA=HMM,cfr,fosX=HMM,lsa=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2022-12-19.1	COMBINED	1
PDT000278077.1|SAMN04263490|GCA_002865765.1|Clostridium botulinum||Mauritius|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_002865765.1	Complete Genome	3917597	3917597	1	Velvet v. 1.2.08; HGAP v. 3; Phrap v. 4.24	Microbe	PRJNA302039	Los Alamos National Laboratory	SAMN04263490	"Mauritius","RSJ_5","SRS1211063"	NULL	missing	NULL	5845178	Mauritius	NULL	NULL	Not Available	NULL	NULL	NULL	RSJ_5	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	Mauritius	NULL	NULL	PDT000278077.1	2018-01-08	1491	NULL	NULL	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"catA=HMM,cfr,fosX=HMM,lsa=HMM,vat=HMM"	"catA=HMM,cfr,fosX=HMM,lsa=HMM,vat=HMM"	0	NULL	0	NULL	3.11.2	2022-12-19.1	COMBINED	1
PDT000278078.1|SAMN04263495|GCA_002865785.1|Clostridium sporogenes||AM1195|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_002865785.1	Complete Genome	4051258	4318900	2	Velvet v. 1.2.08; HGAP v. 3; Phrap 4.24	Microbe	PRJNA302045	Los Alamos National Laboratory	SAMN04263495	"AM1195","RSJ_11","SRS1208882"	NULL	missing	NULL	5845198	Australia	NULL	NULL	Not Available	NULL	NULL	NULL	RSJ_11	Clostridium sporogenes	NULL	NULL	1509	NULL	NULL	AM1195	NULL	NULL	PDT000278078.1	2018-01-08	1509	NULL	NULL	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"abc-f=HMM,bla=HMM,catA=HMM,cfr,lsa=HMM"	"abc-f=HMM,bla=HMM,catA=HMM,cfr,lsa=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2022-12-19.1	COMBINED	1
PDT000278079.1|SAMN04263496|GCA_002865805.1|Clostridium botulinum||AM1051|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_002865805.1	Complete Genome	3904454	3914565	2	Velvet v. 1.2.08; HGAP v. 3; Phrap v. 4.24	Microbe	PRJNA302047	Los Alamos National Laboratory	SAMN04263496	"AM1051","RSJ13","SRS1217442"	NULL	missing	NULL	5845218	Australia	NULL	NULL	Not Available	NULL	NULL	NULL	RSJ13	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	AM1051	NULL	NULL	PDT000278079.1	2018-01-08	1491	NULL	NULL	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"abc-f=HMM,catA=HMM,cfr,fosX=HMM,lsa=HMM"	"abc-f=HMM,catA=HMM,cfr,fosX=HMM,lsa=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2022-12-19.1	COMBINED	1
PDT000278080.1|SAMN04263501|GCA_002865825.1|Clostridium botulinum||A634|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_002865825.1	Complete Genome	3922099	4154949	3	Velvet v. 1.2.08; HGAP v. 3; Phrap v. 4.24	Microbe	PRJNA302053	Los Alamos National Laboratory	SAMN04263501	"A634","RSJ_19","SRS1217456"	NULL	missing	NULL	5845238	Argentina	NULL	NULL	Not Available	NULL	NULL	NULL	RSJ_19	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	A634	NULL	NULL	PDT000278080.1	2018-01-08	1491	NULL	NULL	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"abc-f=HMM,catA=HMM,cfr,fosX=HMM,lsa=HMM,vat=HMM"	"abc-f=HMM,catA=HMM,cfr,fosX=HMM,lsa=HMM,vat=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2022-12-19.1	COMBINED	1
PDT000278081.1|SAMN04263497|GCA_002865845.1|Clostridium botulinum||Af650|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_002865845.1	Complete Genome	4116856	4159640	2	Velvet v. 1.2.08; HGAP v. 3; Phrap v. 4.24	Microbe	PRJNA302048	Los Alamos National Laboratory	SAMN04263497	"Af650","RSJ_14","SRS1217450"	NULL	missing	NULL	5845258	Argentina	NULL	NULL	Not Available	NULL	NULL	NULL	RSJ_14	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	Af650	NULL	NULL	PDT000278081.1	2018-01-08	1491	NULL	NULL	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"abc-f=HMM,blaCBP-1,blaR1,catA=HMM,cfr,fosX=HMM,lsa=HMM"	"abc-f=HMM,blaCBP-1,blaR1,catA=HMM,cfr,fosX=HMM,lsa=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2022-12-19.1	COMBINED	1
PDT000278083.1|SAMN04263491|GCA_002865885.1|Clostridium botulinum||B305|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_002865885.1	Complete Genome	4051146	4084533	3	Velvet v. 1.2.08; HGAP v. 3; Phrap v. 4.24	Microbe	PRJNA302041	Los Alamos National Laboratory	SAMN04263491	"B305","RSJ_6","SRS1211460"	NULL	missing	NULL	5845308	Argentina	NULL	NULL	Not Available	NULL	NULL	NULL	RSJ_6	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	B305	NULL	NULL	PDT000278083.1	2018-01-08	1491	NULL	NULL	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"catA=HMM,cfr,fosX=HMM,lsa=HMM"	"catA=HMM,cfr,fosX=HMM,lsa=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2022-12-19.1	COMBINED	1
PDT000278089.1|SAMN04263502|GCA_002866045.1|Clostridium botulinum||BrDura|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_002866045.1	Complete Genome	3928430	4169506	2	Velvet v. 1.2.08; HGAP v. 3; Phrap v. 4.24	Microbe	PRJNA302039	Los Alamos National Laboratory	SAMN04263502	"BrDura","RSJ_20","SRS1254882"	NULL	missing	NULL	5845468	Argentina	NULL	NULL	Not Available	NULL	NULL	NULL	RSJ_20	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	BrDura	NULL	NULL	PDT000278089.1	2018-01-08	1491	NULL	NULL	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"abc-f=HMM,ant(9)=HMM,catA=HMM,cfr,fosX=HMM,lsa=HMM,vat(D)"	"abc-f=HMM,ant(9)=HMM,catA=HMM,cfr,fosX=HMM,lsa=HMM,vat(D)"	1	"arsD=HMM"	0	NULL	3.11.2	2022-12-19.1	COMBINED	1
PDT000278093.1|SAMN04263506|GCA_002866125.1|Clostridium botulinum||B515|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_002866125.1	Complete Genome	3959509	4050477	4	Velvet v. 1.2.08; HGAP v. 3; Phrap v. 4.24	Microbe	PRJNA302055	Los Alamos National Laboratory	SAMN04263506	"B515","RSJ_21","SRS1254890"	NULL	missing	NULL	5845558	Argentina	NULL	NULL	Not Available	NULL	NULL	NULL	RSJ_21	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	B515	NULL	NULL	PDT000278093.1	2018-01-08	1491	NULL	NULL	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"catA=HMM,cfr,fosX=HMM,lsa=HMM"	"catA=HMM,cfr,fosX=HMM,lsa=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2022-12-19.1	COMBINED	1
PDT000278098.1|SAMN04263507|GCA_002866225.1|Clostridium botulinum||B609|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_002866225.1	Complete Genome	4029015	4109153	3	Velvet v. 1.2.08; HGAP v. 3; Phrap v. 4.24	Microbe	PRJNA302056	Los Alamos National Laboratory	SAMN04263507	"B609","RSJ_22","SRS1254889"	NULL	missing	NULL	5845638	Argentina	NULL	NULL	Not Available	NULL	NULL	NULL	RSJ_22	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	B609	NULL	NULL	PDT000278098.1	2018-01-08	1491	NULL	NULL	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"catA=HMM,cfr,fosX=HMM,lsa=HMM"	"catA=HMM,cfr,fosX=HMM,lsa=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2022-12-19.1	COMBINED	1
PDT000302309.1|SAMN08619546|GCA_003014955.1|Clostridium botulinum||food_20|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_003014955.1	Contig	45877	3877613	155	Newbler v. 3.0	Pathogen: environmental/food/other	PRJNA436211	Beijing Institute of Microbiology and Epidemiology	SAMN08619546	"food_20"	Institute of Microbiology and Epidemiology	2015	environmental/other	6288258	China: Hebei	NULL	NULL	infant rice cereal	38.3 N 114.26 E	NULL	NULL	food_20	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	food_20	NULL	NULL	PDT000302309.1	2018-03-25	1491	PYBM	PYBM00000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"abc-f=HMM,ant(9)=HMM,catA=HMM,cfr,fosX=HMM,lsa=HMM,vat(D)"	"abc-f=HMM,ant(9)=HMM,catA=HMM,cfr,fosX=HMM,lsa=HMM,vat(D)"	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000302326.1|SAMN08398062|GCA_003017335.1|Clostridium botulinum||Mfbjulcb3|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_003017335.1	Complete Genome	3978960	3978960	1	SPAdes v. 3.11.1	Microbe	PRJNA431675	Central Institute of Fisheries Technology, Cochin	SAMN08398062	"Mfbjulcb3","PearlSpot_23163VP"	NULL	2006-01	NULL	6290658	India: Kerala, Cochin	NULL	NULL	retail fish market	NULL	NULL	NULL	PearlSpot_23163VP	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	Mfbjulcb3	NULL	NULL	PDT000302326.1	2018-03-26	1491	NULL	NULL	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"abc-f=HMM,bla=HMM,catA=HMM,cfr,lsa=HMM"	"abc-f=HMM,bla=HMM,catA=HMM,cfr,lsa=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000309983.1|SAMN03780372|GCA_003058345.1|Clostridium botulinum||DFPST0029|Pathogen: environmental/food/other	NULL	NULL	multi-ingredient	NULL	NULL	NULL	NULL	NULL	GCA_003058345.1	Complete Genome	3858511	3858511	1	HGAP v. 4	Pathogen: environmental/food/other	PRJNA290487	US Food and Drug Administration	SAMN03780372	"CFSAN-2015000105","CFSAN034647","DFPST0029","SRS975614"	FDA	2015-04-24	environmental/other	6388348	USA:OH	NULL	NULL	macaroni and cheese	NULL	macaroni and cheese:FOODON_00002960	NULL	DFPST0029	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	DFPST0029	NULL	NULL	PDT000309983.1	2018-04-21	1491	NULL	NULL	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"catA=HMM,cfr,lsa=HMM"	"catA=HMM,cfr,lsa=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000309985.1|SAMN07135561|GCA_003058445.1|Clostridium botulinum||CFSAN064329|Pathogen: environmental/food/other	NULL	NULL	clinical/research	NULL	NULL	NULL	NULL	NULL	GCA_003058445.1	Complete Genome	3920316	3930410	2	HGAP v. 4	Pathogen: environmental/food/other	PRJNA290487	US Food and Drug Administration	SAMN07135561	"62a","CFSAN064329","SRS4177562"	FDA	2017	environmental/other	6388428	USA:IL	NULL	NULL	laboratory strain	NULL	laboratory:NCIT_C37984, organism strain:NCIT_C14419	NULL	NULL	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	CFSAN064329	NULL	NULL	PDT000309985.1	2018-04-22	1491	NULL	NULL	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"catA=HMM,cfr,fosX=HMM,lsa=HMM"	"catA=HMM,cfr,fosX=HMM,lsa=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000348634.1|SAMEA4504046|GCA_900461305.1|Clostridium sporogenes|not available: to be reported later|NCTC13020|Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_900461305.1	Contig	2291202	4277492	35	NULL	Generic	PRJEB6403	Wellcome Sanger Institute	SAMEA4504046	"ERS1403225","NCTC13020","NCTC:13020","a0e39460-8c8f-11e6-95da-3c4a9275d6c8"	NULL	1900/2007	NULL	6782308	NULL	environmental	NULL	soil	NULL	NULL	NULL	NULL	Clostridium sporogenes	not available: to be reported later	NULL	1509	NULL	NULL	NCTC13020	NULL	NULL	PDT000348634.1	2018-07-07	1509	UAWJ	UAWJ00000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"abc-f=HMM,catA=HMM"	"abc-f=HMM,catA=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000348636.1|SAMEA4556075|GCA_900461095.1|Clostridium sporogenes|not available: to be reported later|NCTC534|Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_900461095.1	Contig	889296	4169106	13	NULL	Generic	PRJEB6403	Wellcome Sanger Institute	SAMEA4556075	"040b8770-b09c-11e6-8d8d-3c4a9275d6c8","ERS1455254","NCTC534","NCTC:534"	NULL	1900/1920	NULL	6782348	NULL	not available	NULL	not available: to be reported later	NULL	NULL	NULL	NULL	Clostridium sporogenes	not available: to be reported later	NULL	1509	NULL	NULL	NCTC534	NULL	NULL	PDT000348636.1	2018-07-07	1509	UAWA	UAWA00000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"abc-f=HMM,catA=HMM"	"abc-f=HMM,catA=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000357987.1|SAMN03769222|GCA_003345315.1|Clostridium botulinum||CFSAN034202|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_003345315.1	Complete Genome	3954901	4018503	3	Canu v. 1.7; SPAdes v. 3.11.1	Pathogen: environmental/food/other	PRJNA243331	FDA/CFSAN	SAMN03769222	"83-F","CFSAN034202","SRS3554960"	FDA	NULL	environmental/other	6960788	NULL	NULL	NULL	NULL	NULL	NULL	NULL	CFSAN034202	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	CFSAN034202	FDA Center for Food Safety and Applied Nutrition	"GenomeTrakr"	PDT000357987.1	2018-07-30	1491	NULL	NULL	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"abc-f=HMM,catA=HMM,cfr,fosX=HMM,lsa=HMM"	"abc-f=HMM,catA=HMM,cfr,fosX=HMM,lsa=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000357988.1|SAMN03769220|GCA_003345335.1|Clostridium botulinum||CFSAN034200|Pathogen: clinical or host-associated	NULL	NULL	clinical/research, human	NULL	NULL	NULL	NULL	NULL	GCA_003345335.1	Complete Genome	3922194	4202171	3	Canu v. 1.7; SPAdes v. 3.11.1	Pathogen: clinical or host-associated	PRJNA243331	FDA/CFSAN	SAMN03769220	"CDC16/CDC51232","CFSAN034200","SRS3553144"	FDA	NULL	clinical	6960808	NULL	Homo sapiens	NULL	NULL	NULL	missing:GENEPIO_0001618	NULL	CFSAN034200	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	CFSAN034200	FDA Center for Food Safety and Applied Nutrition	"GenomeTrakr"	PDT000357988.1	2018-07-30	1491	NULL	NULL	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"abc-f=HMM,catA=HMM,cfr,fosX=HMM,lsa=HMM,vat=HMM"	"abc-f=HMM,catA=HMM,cfr,fosX=HMM,lsa=HMM,vat=HMM"	0	NULL	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
